timestamp,view_count,like_count,comment_count,title
2026-08-01 21:09:26,4968,73,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-01 22:59:18,5009,75,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 00:10:36,5035,75,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 01:15:58,5037,75,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 02:26:42,5079,76,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 03:32:42,5082,76,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 04:49:13,5082,76,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 06:04:13,5082,76,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 07:13:43,5100,76,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 08:14:25,5100,76,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 09:17:00,5100,76,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 12:59:43,5133,76,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 15:41:44,5153,76,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 18:01:37,5171,77,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 19:47:30,5206,79,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 20:48:22,5213,78,51,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 22:46:50,5233,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-02 23:51:53,5236,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 01:08:55,5236,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 02:25:52,5273,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 03:33:24,5273,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 04:59:06,5273,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 06:05:27,5300,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 07:13:09,5302,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 08:15:02,5320,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 09:16:07,5320,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 13:02:15,5211,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 16:39:23,5232,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 19:59:27,5243,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-03 22:46:25,5255,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 01:10:48,5275,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 03:10:55,5276,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 05:01:34,5282,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 06:16:20,5282,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 07:29:47,5283,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 08:41:36,5283,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 10:09:11,5286,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 13:33:07,5292,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 16:20:01,5296,78,52,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 19:14:09,5303,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-04 21:21:31,5304,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 00:05:20,5319,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 02:05:47,5330,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 03:56:45,5330,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 05:38:41,5332,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 06:58:48,5332,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 08:12:56,5332,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 09:16:43,5334,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 12:40:28,5333,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 15:13:27,5334,78,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 18:10:11,5337,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 20:31:52,5338,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-05 22:17:58,5350,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 00:33:17,5345,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 02:07:37,5362,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 03:56:15,5362,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 05:36:43,5368,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 06:58:57,5369,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 08:11:29,5369,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 09:12:25,5370,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 12:43:27,5354,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 15:17:15,5356,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 18:16:06,5361,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 20:36:35,5361,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-06 22:22:14,5371,79,53,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 09:10:52,5385,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 12:19:16,5386,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 14:17:18,5389,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 15:37:52,5389,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 17:01:16,5391,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 18:13:10,5391,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 19:13:32,5394,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 20:10:05,5394,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 21:00:00,5394,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 22:23:55,5415,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-07 23:34:06,5415,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 00:39:16,5415,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 01:36:38,5425,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 02:35:57,5425,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 03:32:21,5425,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 04:36:23,5425,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 05:23:51,5425,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 06:18:26,5430,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 07:08:10,5430,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 07:57:17,5430,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 08:40:53,5430,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 09:33:44,5431,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 11:45:25,5432,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 12:59:01,5438,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 14:05:58,5438,80,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 14:59:27,5439,81,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 16:07:29,5440,81,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 17:02:26,5453,82,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 17:54:57,5452,82,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 18:48:20,5452,82,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 19:16:53,5453,82,54,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 19:55:34,5463,82,55,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 20:36:27,5465,82,55,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 21:15:40,5471,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 22:16:45,5504,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 23:01:38,5504,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-08 23:44:05,5500,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-09 00:13:10,5504,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-09 00:49:04,5504,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-09 01:45:10,5514,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-09 02:15:33,5514,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-09 02:51:10,5514,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
2026-08-09 03:51:34,5514,82,56,"[뉴스하이킥] 김성주 이사장 ""국내 주식시장서 국민연금 비중 6~7% 불과… 증시 폭락 책임론 사실무근"" - 김성주, MBC 260730 방송"
